motor_status,timestamp,bottle_liquidlevel,tank_upperbound,flowlevel,bottle_lowerbound,tank_lowerbound,tank_liquidlevel,bottle_upperbound,sensor2_thresh
1,2021-05-04 16:27:12.434415,0.0,5.81,0.0,0.0,0.3,3.91712962962963,0.9,3.0
1,2021-05-04 16:27:15.891913,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,3.87175925925926,0.9,3.0
1,2021-05-04 16:27:19.039489,0.3856481611728668,5.81,2.450000047683716,0.0,0.3,3.73564814814815,0.9,3.0
1,2021-05-04 16:27:22.170141,0.7259259223937988,5.81,2.450000047683716,0.0,0.3,3.61087962962963,0.9,3.0
1,2021-05-04 16:27:25.106798,0.8847222328186035,5.81,2.450000047683716,0.0,0.3,3.47476851851851,0.9,3.0
1,2021-05-04 16:27:27.975981,0.022685185074806213,5.81,2.450000047683716,0.0,0.3,3.34999999999999,0.9,3.0
1,2021-05-04 16:27:30.855075,0.29490742087364197,5.81,2.450000047683716,0.0,0.3,3.23657407407407,0.9,3.0
1,2021-05-04 16:27:33.870170,0.5217592716217041,5.81,2.450000047683716,0.0,0.3,3.12314814814814,0.9,3.0
1,2021-05-04 16:27:36.824334,0.7712963223457336,5.81,2.450000047683716,0.0,0.3,2.99837962962962,0.9,3.0
0,2021-05-04 16:27:39.889447,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.8736111111111,0.9,3.0
1,2021-05-04 16:27:43.085465,0.022685185074806213,5.81,0.0,0.0,0.3,2.79421296296295,0.9,3.0
1,2021-05-04 16:27:46.268391,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,2.74884259259258,0.9,3.0
1,2021-05-04 16:27:49.513239,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,2.61273148148146,0.9,3.0
1,2021-05-04 16:27:53.047216,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,2.48796296296294,0.9,3.0
0,2021-05-04 16:27:56.395373,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.34050925925924,0.9,3.0
1,2021-05-04 16:27:59.632627,0.0,5.81,0.0,0.0,0.3,2.2497685185185,0.9,3.0
1,2021-05-04 16:28:02.889345,0.1814814805984497,5.81,2.450000047683716,0.0,0.3,2.20439814814813,0.9,3.0
1,2021-05-04 16:28:05.926006,0.3629629611968994,5.81,2.450000047683716,0.0,0.3,2.07962962962961,0.9,3.0
1,2021-05-04 16:28:08.869384,0.635185182094574,5.81,2.450000047683716,0.0,0.3,1.95486111111109,0.9,3.0
1,2021-05-04 16:28:11.855557,0.8620370626449585,5.81,2.450000047683716,0.0,0.3,1.84143518518516,0.9,3.0
0,2021-05-04 16:28:15.072469,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.72800925925923,0.9,3.0
1,2021-05-04 16:28:18.342134,0.11342592537403107,5.81,0.0,0.0,0.3,1.64861111111108,0.9,3.0
1,2021-05-04 16:28:21.741456,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,1.60324074074071,0.9,3.0
1,2021-05-04 16:28:24.712362,0.4763889014720917,5.81,2.450000047683716,0.0,0.3,1.4671296296296,0.9,3.0
1,2021-05-04 16:28:27.621977,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,1.35370370370367,0.9,3.0
0,2021-05-04 16:28:30.611748,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.22893518518515,0.9,3.0
1,2021-05-04 16:28:33.452729,0.0,5.81,0.0,0.0,0.3,1.16087962962959,0.9,3.0
1,2021-05-04 16:28:36.308400,0.09074074029922485,5.81,2.450000047683716,0.0,0.3,1.12685185185182,0.9,3.0
1,2021-05-04 16:28:39.241162,0.3856481611728668,5.81,2.450000047683716,0.0,0.3,1.01342592592589,0.9,3.0
1,2021-05-04 16:28:42.301901,0.5444444417953491,5.81,2.450000047683716,0.0,0.3,0.888657407407371,0.9,3.0
1,2021-05-04 16:28:45.376384,0.8393518328666687,5.81,2.450000047683716,0.0,0.3,0.763888888888852,0.9,3.0
1,2021-05-04 16:28:48.435529,0.0,5.81,2.450000047683716,0.0,0.3,0.639120370370334,0.9,3.0
1,2021-05-04 16:28:51.384035,0.27222222089767456,5.81,2.450000047683716,0.0,0.3,0.514351851851815,0.9,3.0
1,2021-05-04 16:28:54.262220,0.43101853132247925,5.81,2.450000047683716,0.0,0.3,0.400925925925889,0.9,3.0
0,2021-05-04 16:28:57.064035,0.6805555820465088,5.81,2.450000047683716,0.0,0.3,0.298842592592556,0.9,3.0
1,2021-05-04 16:29:00.139936,0.6805555820465088,5.81,0.0,0.0,0.3,5.8,0.9,3.0
1,2021-05-04 16:29:03.343389,0.7712963223457336,5.81,0.0,0.0,0.3,5.76597222222222,0.9,3.0
0,2021-05-04 16:29:06.656282,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,5.64120370370371,0.9,3.0
1,2021-05-04 16:29:09.978571,0.09074074029922485,5.81,0.0,0.0,0.3,5.53912037037038,0.9,3.0
1,2021-05-04 16:29:12.963940,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,5.5050925925926,0.9,3.0
1,2021-05-04 16:29:15.984552,0.43101853132247925,5.81,2.450000047683716,0.0,0.3,5.38032407407409,0.9,3.0
1,2021-05-04 16:29:19.032188,0.6805555820465088,5.81,2.450000047683716,0.0,0.3,5.26689814814817,0.9,3.0
0,2021-05-04 16:29:21.914491,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,5.14212962962965,0.9,3.0
1,2021-05-04 16:29:24.817506,0.0,5.81,0.0,0.0,0.3,5.0513888888889,0.9,3.0
1,2021-05-04 16:29:28.020629,0.13611111044883728,5.81,2.450000047683716,0.0,0.3,5.01736111111112,0.9,3.0
1,2021-05-04 16:29:31.142988,0.3856481611728668,5.81,2.450000047683716,0.0,0.3,4.88125000000001,0.9,3.0
1,2021-05-04 16:29:34.311500,0.612500011920929,5.81,2.450000047683716,0.0,0.3,4.75648148148149,0.9,3.0
1,2021-05-04 16:29:37.250559,0.8620370626449585,5.81,2.450000047683716,0.0,0.3,4.63171296296297,0.9,3.0
1,2021-05-04 16:29:40.212773,0.022685185074806213,5.81,2.450000047683716,0.0,0.3,4.51828703703704,0.9,3.0
1,2021-05-04 16:29:43.202078,0.29490742087364197,5.81,2.450000047683716,0.0,0.3,4.39351851851852,0.9,3.0
1,2021-05-04 16:29:47.058224,0.5898148417472839,5.81,2.450000047683716,0.0,0.3,4.26875,0.9,3.0
1,2021-05-04 16:29:50.098109,0.7939814925193787,5.81,2.450000047683716,0.0,0.3,4.10995370370371,0.9,3.0
0,2021-05-04 16:29:53.040509,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,3.99652777777778,0.9,3.0
1,2021-05-04 16:29:56.254000,0.04537037014961243,5.81,0.0,0.0,0.3,3.91712962962963,0.9,3.0
1,2021-05-04 16:29:59.296336,0.13611111044883728,5.81,2.450000047683716,0.0,0.3,3.87175925925926,0.9,3.0
1,2021-05-04 16:30:02.391223,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,3.74699074074074,0.9,3.0
1,2021-05-04 16:30:05.423576,0.657870352268219,5.81,2.450000047683716,0.0,0.3,3.62222222222222,0.9,3.0
0,2021-05-04 16:30:08.360552,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,3.4974537037037,0.9,3.0
1,2021-05-04 16:30:11.509502,0.0,5.81,0.0,0.0,0.3,3.40671296296296,0.9,3.0
1,2021-05-04 16:30:14.682661,0.1814814805984497,5.81,2.450000047683716,0.0,0.3,3.36134259259259,0.9,3.0
1,2021-05-04 16:30:17.718954,0.3402777910232544,5.81,2.450000047683716,0.0,0.3,3.23657407407407,0.9,3.0
1,2021-05-04 16:30:20.575577,0.612500011920929,5.81,2.450000047683716,0.0,0.3,3.11180555555555,0.9,3.0
1,2021-05-04 16:30:23.831820,0.8620370626449585,5.81,2.450000047683716,0.0,0.3,2.99837962962962,0.9,3.0
1,2021-05-04 16:30:27.005078,0.0,5.81,2.450000047683716,0.0,0.3,2.8622685185185,0.9,3.0
1,2021-05-04 16:30:29.905412,0.22685185074806213,5.81,2.450000047683716,0.0,0.3,2.73749999999998,0.9,3.0
1,2021-05-04 16:30:32.789231,0.4763889014720917,5.81,2.450000047683716,0.0,0.3,2.62407407407406,0.9,3.0
1,2021-05-04 16:30:35.673493,0.7032407522201538,5.81,2.450000047683716,0.0,0.3,2.51064814814813,0.9,3.0
0,2021-05-04 16:30:38.604935,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.3972222222222,0.9,3.0
1,2021-05-04 16:30:41.716366,0.0,5.81,0.0,0.0,0.3,2.31782407407405,0.9,3.0
1,2021-05-04 16:30:45.134113,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,2.28379629629628,0.9,3.0
1,2021-05-04 16:30:48.784014,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,2.14768518518516,0.9,3.0
1,2021-05-04 16:30:52.279489,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,2.00023148148146,0.9,3.0
0,2021-05-04 16:30:55.274062,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.85277777777775,0.9,3.0
1,2021-05-04 16:30:58.725469,0.0,5.81,0.0,0.0,0.3,1.7733796296296,0.9,3.0
1,2021-05-04 16:31:01.559872,0.09074074029922485,5.81,2.450000047683716,0.0,0.3,1.72800925925923,0.9,3.0
1,2021-05-04 16:31:04.384594,0.3629629611968994,5.81,2.450000047683716,0.0,0.3,1.60324074074071,0.9,3.0
1,2021-05-04 16:31:07.322297,0.635185182094574,5.81,2.450000047683716,0.0,0.3,1.48981481481478,0.9,3.0
1,2021-05-04 16:31:10.196203,0.8166666626930237,5.81,2.450000047683716,0.0,0.3,1.37638888888886,0.9,3.0
0,2021-05-04 16:31:13.016504,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.25162037037034,0.9,3.0
1,2021-05-04 16:31:16.167794,0.06805555522441864,5.81,0.0,0.0,0.3,1.18356481481478,0.9,3.0
1,2021-05-04 16:31:19.475807,0.24953703582286835,5.81,2.450000047683716,0.0,0.3,1.13819444444441,0.9,3.0
1,2021-05-04 16:31:22.705652,0.4990740716457367,5.81,2.450000047683716,0.0,0.3,1.01342592592589,0.9,3.0
1,2021-05-04 16:31:25.929272,0.7259259223937988,5.81,2.450000047683716,0.0,0.3,0.877314814814778,0.9,3.0
0,2021-05-04 16:31:29.094901,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,0.741203703703667,0.9,3.0
1,2021-05-04 16:31:32.435398,0.022685185074806213,5.81,0.0,0.0,0.3,0.661805555555519,0.9,3.0
1,2021-05-04 16:31:35.737760,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,0.616435185185149,0.9,3.0
1,2021-05-04 16:31:39.049330,0.4763889014720917,5.81,2.450000047683716,0.0,0.3,0.480324074074037,0.9,3.0
1,2021-05-04 16:31:42.114927,0.6805555820465088,5.81,2.450000047683716,0.0,0.3,0.344212962962926,0.9,3.0
0,2021-05-04 16:31:45.884947,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,0.298842592592556,0.9,3.0
1,2021-05-04 16:31:49.388227,0.0,5.81,0.0,0.0,0.3,5.8,0.9,3.0
1,2021-05-04 16:31:52.665561,0.11342592537403107,5.81,2.450000047683716,0.0,0.3,5.76597222222222,0.9,3.0
1,2021-05-04 16:31:55.984866,0.43101853132247925,5.81,2.450000047683716,0.0,0.3,5.62986111111112,0.9,3.0
1,2021-05-04 16:31:59.337908,0.657870352268219,5.81,2.450000047683716,0.0,0.3,5.49375000000001,0.9,3.0
0,2021-05-04 16:32:02.539649,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,5.3689814814815,0.9,3.0
1,2021-05-04 16:32:05.848376,0.0,5.81,0.0,0.0,0.3,5.27824074074076,0.9,3.0
1,2021-05-04 16:32:09.251485,0.11342592537403107,5.81,2.450000047683716,0.0,0.3,5.24421296296298,0.9,3.0
1,2021-05-04 16:32:12.574320,0.43101853132247925,5.81,2.450000047683716,0.0,0.3,5.09675925925927,0.9,3.0
1,2021-05-04 16:32:16.120057,0.657870352268219,5.81,2.450000047683716,0.0,0.3,4.97199074074075,0.9,3.0
0,2021-05-04 16:32:19.060639,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,4.82453703703705,0.9,3.0
1,2021-05-04 16:32:22.284739,0.0,5.81,0.0,0.0,0.3,4.73379629629631,0.9,3.0
1,2021-05-04 16:32:25.332817,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,4.69976851851853,0.9,3.0
1,2021-05-04 16:32:28.204068,0.3402777910232544,5.81,2.450000047683716,0.0,0.3,4.57500000000001,0.9,3.0
1,2021-05-04 16:32:31.086211,0.5671296119689941,5.81,2.450000047683716,0.0,0.3,4.46157407407408,0.9,3.0
1,2021-05-04 16:32:34.086206,0.7939814925193787,5.81,2.450000047683716,0.0,0.3,4.34814814814815,0.9,3.0
0,2021-05-04 16:32:37.257617,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,4.22337962962963,0.9,3.0
1,2021-05-04 16:32:40.176148,0.09074074029922485,5.81,0.0,0.0,0.3,4.13263888888889,0.9,3.0
1,2021-05-04 16:32:43.069137,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,4.10995370370371,0.9,3.0
1,2021-05-04 16:32:45.939303,0.3856481611728668,5.81,2.450000047683716,0.0,0.3,3.99652777777778,0.9,3.0
1,2021-05-04 16:32:48.956940,0.657870352268219,5.81,2.450000047683716,0.0,0.3,3.87175925925926,0.9,3.0
1,2021-05-04 16:32:52.028229,0.8847222328186035,5.81,2.450000047683716,0.0,0.3,3.75833333333333,0.9,3.0
1,2021-05-04 16:32:55.093913,0.0,5.81,2.450000047683716,0.0,0.3,3.63356481481481,0.9,3.0
1,2021-05-04 16:32:57.960227,0.22685185074806213,5.81,2.450000047683716,0.0,0.3,3.50879629629629,0.9,3.0
1,2021-05-04 16:33:01.014572,0.4990740716457367,5.81,2.450000047683716,0.0,0.3,3.39537037037036,0.9,3.0
1,2021-05-04 16:33:04.075886,0.7259259223937988,5.81,2.450000047683716,0.0,0.3,3.28194444444444,0.9,3.0
0,2021-05-04 16:33:07.226875,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,3.15717592592592,0.9,3.0
1,2021-05-04 16:33:10.568737,0.0,5.81,0.0,0.0,0.3,3.06643518518517,0.9,3.0
1,2021-05-04 16:33:13.820298,0.13611111044883728,5.81,2.450000047683716,0.0,0.3,3.0210648148148,0.9,3.0
1,2021-05-04 16:33:17.144270,0.43101853132247925,5.81,2.450000047683716,0.0,0.3,2.89629629629628,0.9,3.0
1,2021-05-04 16:33:20.350699,0.6805555820465088,5.81,2.450000047683716,0.0,0.3,2.76018518518517,0.9,3.0
0,2021-05-04 16:33:23.480737,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.63541666666665,0.9,3.0
1,2021-05-04 16:33:26.674275,0.0,5.81,0.0,0.0,0.3,2.54467592592591,0.9,3.0
1,2021-05-04 16:33:29.835864,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,2.49930555555554,0.9,3.0
1,2021-05-04 16:33:33.029274,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,2.37453703703702,0.9,3.0
1,2021-05-04 16:33:36.325024,0.635185182094574,5.81,2.450000047683716,0.0,0.3,2.2384259259259,0.9,3.0
0,2021-05-04 16:33:39.440277,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.11365740740738,0.9,3.0
1,2021-05-04 16:33:42.811881,0.0,5.81,0.0,0.0,0.3,2.02291666666664,0.9,3.0
1,2021-05-04 16:33:46.029892,0.1587962955236435,5.81,2.450000047683716,0.0,0.3,1.97754629629627,0.9,3.0
1,2021-05-04 16:33:49.320393,0.40833333134651184,5.81,2.450000047683716,0.0,0.3,1.85277777777775,0.9,3.0
1,2021-05-04 16:33:52.593664,0.7259259223937988,5.81,2.450000047683716,0.0,0.3,1.71666666666664,0.9,3.0
0,2021-05-04 16:33:55.781690,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,1.58055555555553,0.9,3.0
1,2021-05-04 16:33:59.104239,0.0,5.81,0.0,0.0,0.3,1.50115740740738,0.9,3.0
1,2021-05-04 16:34:02.305659,0.1814814805984497,5.81,2.450000047683716,0.0,0.3,1.45578703703701,0.9,3.0
1,2021-05-04 16:34:05.237927,0.3629629611968994,5.81,2.450000047683716,0.0,0.3,1.31967592592589,0.9,3.0
1,2021-05-04 16:34:08.159710,0.612500011920929,5.81,2.450000047683716,0.0,0.3,1.20624999999997,0.9,3.0
1,2021-05-04 16:34:11.126289,0.8847222328186035,5.81,2.450000047683716,0.0,0.3,1.08148148148145,0.9,3.0
1,2021-05-04 16:34:14.313307,0.0,5.81,2.450000047683716,0.0,0.3,0.956712962962926,0.9,3.0
1,2021-05-04 16:34:17.286880,0.24953703582286835,5.81,2.450000047683716,0.0,0.3,0.831944444444408,0.9,3.0
1,2021-05-04 16:34:20.202160,0.4763889014720917,5.81,2.450000047683716,0.0,0.3,0.707175925925889,0.9,3.0
1,2021-05-04 16:34:23.219800,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,0.593749999999963,0.9,3.0
0,2021-05-04 16:34:26.401377,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,0.468981481481445,0.9,3.0
1,2021-05-04 16:34:30.276926,0.022685185074806213,5.81,0.0,0.0,0.3,0.366898148148112,0.9,3.0
1,2021-05-04 16:34:33.811911,0.22685185074806213,5.81,2.450000047683716,0.0,0.3,0.310185185185149,0.9,3.0
1,2021-05-04 16:34:36.955578,0.5217592716217041,5.81,2.450000047683716,0.0,0.3,5.76597222222222,0.9,3.0
1,2021-05-04 16:34:39.855257,0.7939814925193787,5.81,2.450000047683716,0.0,0.3,5.64120370370371,0.9,3.0
0,2021-05-04 16:34:42.788096,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,5.5164351851852,0.9,3.0
1,2021-05-04 16:34:45.762116,0.0,5.81,0.0,0.0,0.3,5.43703703703705,0.9,3.0
1,2021-05-04 16:34:48.610690,0.11342592537403107,5.81,2.450000047683716,0.0,0.3,5.39166666666668,0.9,3.0
1,2021-05-04 16:34:51.544385,0.3856481611728668,5.81,2.450000047683716,0.0,0.3,5.27824074074076,0.9,3.0
1,2021-05-04 16:34:54.431921,0.5671296119689941,5.81,2.450000047683716,0.0,0.3,5.15347222222224,0.9,3.0
1,2021-05-04 16:34:57.350269,0.8166666626930237,5.81,2.450000047683716,0.0,0.3,5.04004629629631,0.9,3.0
0,2021-05-04 16:35:00.572472,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,4.92662037037038,0.9,3.0
1,2021-05-04 16:35:03.790873,0.06805555522441864,5.81,0.0,0.0,0.3,4.84722222222223,0.9,3.0
1,2021-05-04 16:35:06.761219,0.1814814805984497,5.81,2.450000047683716,0.0,0.3,4.80185185185186,0.9,3.0
1,2021-05-04 16:35:09.850616,0.45370370149612427,5.81,2.450000047683716,0.0,0.3,4.67708333333334,0.9,3.0
1,2021-05-04 16:35:13.224084,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,4.55231481481482,0.9,3.0
0,2021-05-04 16:35:16.490238,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,4.41620370370371,0.9,3.0
1,2021-05-04 16:35:19.803141,0.0,5.81,0.0,0.0,0.3,4.32546296296297,0.9,3.0
1,2021-05-04 16:35:23.033178,0.1814814805984497,5.81,2.450000047683716,0.0,0.3,4.2800925925926,0.9,3.0
1,2021-05-04 16:35:26.293709,0.45370370149612427,5.81,2.450000047683716,0.0,0.3,4.14398148148148,0.9,3.0
1,2021-05-04 16:35:29.376800,0.6805555820465088,5.81,2.450000047683716,0.0,0.3,4.00787037037037,0.9,3.0
1,2021-05-04 16:35:32.296560,0.8620370626449585,5.81,2.450000047683716,0.0,0.3,3.89444444444444,0.9,3.0
1,2021-05-04 16:35:35.227038,0.022685185074806213,5.81,2.450000047683716,0.0,0.3,3.78101851851852,0.9,3.0
1,2021-05-04 16:35:38.202076,0.317592591047287,5.81,2.450000047683716,0.0,0.3,3.65625,0.9,3.0
1,2021-05-04 16:35:41.214362,0.4990740716457367,5.81,2.450000047683716,0.0,0.3,3.53148148148148,0.9,3.0
1,2021-05-04 16:35:44.157649,0.7486110925674438,5.81,2.450000047683716,0.0,0.3,3.41805555555555,0.9,3.0
0,2021-05-04 16:35:47.205567,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,3.29328703703703,0.9,3.0
1,2021-05-04 16:35:50.171425,0.0,5.81,0.0,0.0,0.3,3.21388888888888,0.9,3.0
1,2021-05-04 16:35:53.018628,0.09074074029922485,5.81,2.450000047683716,0.0,0.3,3.1798611111111,0.9,3.0
1,2021-05-04 16:35:56.011670,0.3402777910232544,5.81,2.450000047683716,0.0,0.3,3.06643518518517,0.9,3.0
1,2021-05-04 16:35:59.118134,0.5898148417472839,5.81,2.450000047683716,0.0,0.3,2.94166666666665,0.9,3.0
1,2021-05-04 16:36:02.071851,0.8393518328666687,5.81,2.450000047683716,0.0,0.3,2.81689814814813,0.9,3.0
0,2021-05-04 16:36:05.075241,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.70347222222221,0.9,3.0
1,2021-05-04 16:36:08.219783,0.09074074029922485,5.81,0.0,0.0,0.3,2.61273148148146,0.9,3.0
1,2021-05-04 16:36:11.303951,0.20416666567325592,5.81,2.450000047683716,0.0,0.3,2.57870370370369,0.9,3.0
1,2021-05-04 16:36:14.234210,0.45370370149612427,5.81,2.450000047683716,0.0,0.3,2.45393518518517,0.9,3.0
1,2021-05-04 16:36:17.178857,0.7032407522201538,5.81,2.450000047683716,0.0,0.3,2.34050925925924,0.9,3.0
0,2021-05-04 16:36:20.138310,0.9074074029922485,5.81,2.450000047683716,0.0,0.3,2.21574074074072,0.9,3.0
1,2021-05-04 16:36:23.111356,0.0,5.81,0.0,0.0,0.3,2.12499999999998,0.9,3.0
